F3,F1,Fz,F2,F4,FFC5h,FFC3h,FFC1h,FFC2h,FFC4h,FFC6h,FC5,FC3,FC1,FCz,FC2,FC4,FC6,FTT7h,FCC5h,FCC3h,FCC6h,FTT8h,C5,C3,C1,Cz,C2,C4,C6,TTP7h,CCP5h,CCP3h,CCP1h,CCP2h,CCP4h,CCP6h,TTP8h,CP5,CP3,CP1,CPz,CPP5h,CPP3h,CPP1h,CPP2h,CPP4h,CPP6h,P3,P1,Pz,P2,P4,PPO1h,PPO2h
-38.52975321790099,-31.941977999942367,-27.380794465765575,-19.487841547881157,-18.300976504548103,-30.169817276965695,-27.370873194918826,-23.82354543098869,-17.749769160095116,-11.723889476640759,-9.769732617857969,-29.781105510501863,-21.108304875257097,-17.83587387316443,-17.612995933742777,-16.602010265361734,-7.130453490598128,-5.945293671779357,-16.3840398417833,-7.615743964470781,-19.307065403241097,-14.630154005982837,-5.174435491088441,-10.167294843614188,-16.929956201881048,-18.10322825052547,-20.060352200730875,-16.066141176424956,-10.808467176749625,-13.077616373625247,-8.960709477243398,-36.20493362471092,-11.459279929357796,-18.684211353939528,-20.10998922415954,-13.641968996766954,-42.356054453805875,-11.798945885636256,-17.597793291397387,-21.33719583073721,-18.52191724490326,-3.2711122910937727,-17.81243046072728,-12.97886491908498,-21.983654811075628,-19.128511403499143,-9.236961952974525,-10.430016040674506,-11.941670692624193,-8.560086768885805,-16.08734086375301,-16.973019317554666,-14.397155933118416,-23.739383601873353,0.9899755633487362
-39.84072989270685,-32.27036097278004,-27.79504440264075,-19.774417695709463,-19.344876981596208,-31.56650168000414,-27.759803659963943,-24.176495079751724,-17.73600465869476,-11.618483603710152,-9.762505070592123,-31.119162505349152,-21.463534186400995,-17.51707293884489,-17.453574365392054,-16.528695808300668,-6.858839083272403,-5.130573394259908,-20.023865088417388,-10.129512852804408,-19.566874504265886,-13.118491767181807,-4.397546872789654,-12.525564030659835,-17.67103515771819,-17.377054993662075,-18.751635702483924,-14.126150230495071,-8.725427203907929,-11.718422616414767,-12.151227988777864,-38.793816087555236,-12.01089664994599,-17.30863229710611,-17.380129703683455,-10.303003710516508,-43.26554506703834,-11.266509326970997,-20.054092824075223,-21.686048849232265,-17.618689198023986,-1.7086093185928637,-17.767904727731867,-11.436300720886802,-19.46185429824611,-16.898847010032163,-6.487201945331869,-8.78777745248069,-10.932390510966087,-6.59830507066048,-13.902385000539866,-14.82482026035407,-12.560088262537079,-21.401463186199944,3.695965386084905
-40.721311130375135,-32.347119902408025,-28.03267219897532,-20.0570421289716,-20.247162924088506,-32.40941880340162,-27.933909748676772,-24.58257171882121,-17.78858606928633,-11.652883957228868,-9.615242237600622,-31.724820941115357,-21.51533001919874,-17.21700087341257,-17.338957578931282,-16.533976826403467,-6.53720106160194,-4.072055087670858,-22.181387687742948,-12.366990082800692,-19.501992366465014,-11.425721721749683,-3.499432902013969,-13.69321327345999,-17.76135607010193,-16.457623425126076,-17.49067309869517,-12.10071763826837,-6.6351054410731765,-10.135181051134388,-14.490056377918549,-40.262061830490985,-11.777178081860479,-15.74556407296063,-14.733705392058912,-7.304117007287433,-43.96917030773826,-11.006051067718325,-21.06370476716627,-21.05478192792978,-15.957597823990588,0.11373411404147182,-16.411201824216093,-9.41425415342658,-16.632626824497326,-14.27035547711694,-3.9497302095486564,-7.252454832285368,-9.437882768861797,-4.1883063645618686,-11.39701230336912,-12.584483593057719,-10.479549633674896,-18.907889305481216,6.584572551452649
-41.09465905888014,-32.19553661547697,-28.094148413351707,-20.325801643643292,-20.842060331538356,-32.622351131755806,-27.852308564104593,-24.89846866836175,-17.857383302049225,-11.90794767660272,-9.392698906892502,-31.590287847859802,-21.25146980896672,-16.9297616602685,-17.26074432923709,-16.557417165296947,-6.218837752799062,-2.9373583524892912,-22.699894563631304,-13.914743576355592,-18.97737620741577,-9.833570628038597,-2.615860327383656,-13.69302019941672,-17.11061541227817,-15.33590851209881,-16.213624120024516,-10.160580945713205,-4.743462095983791,-8.624519491105637,-15.83571799635392,-40.39408748426026,-10.638314950964142,-13.962980196972824,-12.290920704203119,-4.825252388269895,-44.50646112414267,-11.205541448805048,-20.553443280456595,-19.46874752448361,-13.654393430342031,2.1528239892411634,-14.080637307076831,-7.162386536474532,-13.85720746463037,-11.4946699256068,-1.82578020781605,-6.031126148806204,-7.872403159134176,-1.7135316445831825,-8.912593395495929,-10.54102568316838,-8.436395180424817,-16.749323585462445,9.147771431040834
-41.05598747264041,-31.934558234006637,-28.072298344139387,-20.632733959952585,-21.137375340530166,-32.26611946589542,-27.576289983345003,-25.04214002589122,-17.938823295109525,-12.466610310915943,-9.235162066934056,-30.889969607676274,-20.7727126097616,-16.665364388552387,-17.257272020989586,-16.593218976724657,-5.99225313950472,-1.9129867491733032,-21.85694036981254,-14.511392701774957,-17.981265245063028,-8.599266113092824,-1.8695357149039422,-12.917771709048106,-15.807475869548663,-14.053200792829418,-14.865463322816849,-8.503564786189806,-3.2370422945118698,-7.440799261911443,-16.253480286747042,-39.30924016506252,-8.703400951223298,-11.977475081377335,-10.184273605698245,-2.9664146515399863,-45.29397606148517,-11.877548669939731,-18.834536505928973,-17.196166670640096,-10.996617617730491,4.275342207613565,-11.373857921769016,-4.99831633851456,-11.530347347091741,-8.944443814634184,-0.299474257973082,-5.282443316681668,-6.691340681529869,0.39714395638050093,-6.860714613534686,-8.990139799211502,-6.740098227436531,-15.382996604535546,10.902291359717736
-40.851540956810936,-31.758872219364694,-28.13645420551187,-21.09259607561452,-21.32917933586183,-31.530188089790066,-27.267341821010312,-25.043089563189426,-18.094168057274278,-13.400253633648134,-9.3349069392291,-29.937722478918214,-20.27371305173185,-16.47240685371953,-17.422541101143906,-16.717286714730616,-5.984072016585798,-1.1858533059665812,-20.28291031387767,-14.146589834418188,-16.666192561825675,-7.921836664777837,-1.3636523995308507,-12.017030983876106,-14.120589805619757,-12.723006102551414,-13.460917477299722,-7.334355056506892,-2.2819987109797895,-6.758319803567089,-16.026886547578968,-37.45032250067659,-6.30747451049519,-9.892446898178719,-8.570604883950832,-1.7789944419482007,-46.4102741037543,-12.831514208759824,-16.511008003695668,-14.701256198942858,-8.39194956912957,6.257593624485134,-8.999126178697935,-3.249264326339717,-10.003092265514498,-7.044229284651887,0.48285798248352974,-5.101143808538977,-6.27458162230344,1.7521448819814216,-5.625877519087564,-8.185031770852818,-5.666178576174224,-15.115163614441173,11.507944024013106
-40.795054473484115,-31.884190900284796,-28.481835402930376,-21.85348124802925,-21.738791458484336,-30.682007059192205,-27.148180434715258,-25.047506852463393,-18.444955538682795,-14.756803487521923,-9.897744542947358,-29.098459832991313,-19.984046399554135,-16.44050344674535,-17.88886927538374,-17.074912040814244,-6.349561951954219,-0.929566148819263,-18.772675001797175,-13.071752109053934,-15.33092490066095,-7.9260084673683515,-1.1908187095899694,-11.696353466265982,-12.439583992889412,-11.52738937939,-12.122457659045503,-6.833606018910798,-2.0255750551983738,-6.662786037208351,-15.606903203554923,-35.46730172271526,-3.9297237839476615,-7.905168940229064,-7.613352708081916,-1.2953222723552633,-47.71037402009921,-13.745572308249496,-14.304947770405763,-12.532800080279996,-6.2779112682687614,7.820533967847923,-7.588388128783471,-2.190314393501958,-9.507264668452887,-6.166710046385096,0.43536875916437756,-5.521976246220438,-6.827425774433173,2.0791471606843634,-5.46317374685035,-8.289254498512822,-5.400870822165638,-16.02076887716736,10.846342129664471
-41.129816899832875,-32.453083276703055,-29.242623099918987,-23.02873323039538,-22.67327465630043,-29.95809029304837,-27.406542569439868,-25.250181692450916,-19.12058965194551,-16.524227406184664,-11.073885763994024,-28.646125004207047,-20.06316465180962,-16.659383706642377,-18.765025601393166,-17.81233859956007,-7.248156223881501,-1.2919207886114374,-18.043950586656848,-11.724185905561894,-14.34461116383816,-8.65915420439655,-1.448195959078959,-12.489913282608551,-11.171108387310488,-10.688414575914232,-11.075034914488501,-7.12308832140538,-2.5855916000101633,-7.167358575154134,-15.49257561649778,-34.034787084921184,-2.0683196405301674,-6.277728111792609,-7.4480171906082155,-1.5403512569763596,-49.22859014297811,-14.311254105934964,-12.854854094021096,-11.181554349435187,-5.021771370436651,8.693646908234216,-7.507385415196267,-1.9700899608771856,-10.08051904297773,-6.513613046577662,-0.43265586026076486,-6.513702997919916,-8.309041009100131,1.3013232235972754,-6.4079973996579955,-9.320911353961591,-5.987318025204123,-17.909908138285875,9.060832277128299
-41.90893484046099,-33.458656982553876,-30.41650156004882,-24.628677394690367,-24.28362658404998,-29.47430620651069,-28.1023324806907,-25.798703964175683,-20.18491229982209,-18.60018474094726,-12.8881748514275,-28.656395647466272,-20.51479117644689,-17.166577043588667,-20.066122742869762,-18.995797131845684,-8.785894154308286,-2.35591686601197,-18.495764152884277,-10.563962564145493,-14.014581216141847,-10.072866748504886,-2.220631894028578,-14.560250902866036,-10.597643804851574,-10.396177377960719,-10.570180064571797,-8.216790979908343,-4.007465363364448,-8.222647795183315,-16.052578169581466,-33.63402736020432,-1.0772118495906806,-5.256987705330433,-8.125281969385108,-2.507603136600093,-50.685079406001535,-14.372691391328843,-12.523760877051398,-10.923084348074909,-4.811428299225911,8.710174500225332,-8.740463682922764,-2.558939360351339,-11.531636368991514,-8.02919349598868,-1.9889966954656781,-7.968553170754312,-10.426021814151413,-0.42529086838859953,-8.241442361082044,-11.119020322709492,-7.29762719410206,-20.36001984843987,6.53571115515562
-42.95813549360654,-34.726357426246054,-31.840783342409217,-26.526054751532904,-26.47865435166804,-29.19454682514311,-29.130024432502754,-26.71436934189215,-21.58463985771378,-20.792071290221042,-15.208594937677681,-28.98417990841774,-21.16911761802508,-17.912503556236228,-21.673348622552094,-20.54951944842354,-10.953164559225522,-4.09566220578291,-20.078396649926123,-9.899452068641738,-14.46495620417104,-12.006995794608468,-3.544749058211893,-17.62587083130311,-10.775110589100796,-10.729639283474626,-10.780922915562119,-9.983928240953219,-6.210799346214479,-9.721283949451749,-17.394660616945504,-34.39710305379879,-1.046519089914371,-4.984083814695479,-9.554601062606991,-4.117329915054699,-51.92305559228195,-14.008275099016195,-13.303059768567607,-11.720558345343486,-5.597274489834037,7.8793495134859635,-10.886592274287722,-3.745983430637931,-13.474161481963971,-10.390571275443019,-3.977694357665662,-9.686401578640924,-12.698904876774876,-2.7293753752110783,-10.534082666681662,-13.361778367043007,-9.04551893453897,-22.81959211584763,3.8036960730635325
-43.92511558412718,-35.951090600803724,-33.224578600742525,-28.46190312502579,-28.918353137706102,-28.95286377879613,-30.231016976887812,-27.850929413840333,-23.12946288676832,-22.833489314416994,-17.74984457222336,-29.320579587032295,-21.727521797816443,-18.751120205477218,-23.332982043317376,-22.234909608529403,-13.58987644343773,-6.352950997393233,-22.3258392223889,-9.788969188356193,-15.580676834610983,-14.19749683703774,-5.3724570664080336,-21.044240178555324,-11.512653069700038,-11.617023724977072,-11.717555901129211,-12.147196384670385,-8.957131465845519,-11.494034855107536,-19.323498062588854,-36.070173181456774,-1.7812273743760327,-5.43881255942031,-11.497925284053718,-6.187354511820418,-53.02490262140311,-13.49509991656426,-14.833732485230907,-13.22713467393497,-7.102070460275149,6.401799094538641,-13.263042646183088,-5.1776775737833525,-15.40890640066046,-13.073694971940107,-6.046907519283171,-11.36917799578368,-14.571936011017193,-5.089549668528392,-12.74493403679222,-15.616762347724887,-10.835705388516898,-24.734724782409465,1.4302320674075255
-44.405479666566436,-36.784228411336954,-34.23192030853993,-30.099435492504764,-31.10490865352404,-28.538564719757122,-31.072390483972775,-28.92507327641258,-24.52436858726099,-24.43371503393775,-20.12571624075405,-29.322931778655704,-21.874277810297325,-19.47379694388245,-24.709245651853085,-23.699898273957963,-16.383014672644062,-8.836561714922752,-24.52493793712766,-10.035592217565066,-17.026094844406078,-16.308730831347226,-7.540157653411177,-24.007853268280336,-12.43458580224957,-12.83986305493906,-13.187027079772346,-14.319973956789777,-11.85397992038854,-13.309746160139944,-21.38541167768188,-38.095803571001085,-2.868404698429721,-6.428660669666989,-13.600702022144365,-8.429387280888662,-53.883475347394175,-13.169281506950966,-16.53110681764981,-14.878092169446555,-8.886348589970117,4.637032979072767,-15.102218274321594,-6.4435127602935385,-16.84526234750742,-15.487006085613103,-7.814180896571248,-12.662685006067731,-15.55737564420101,-6.948978383253219,-14.363181070393363,-17.42901805355293,-12.249078166448697,-25.677719214447855,-0.11458278636372743
-44.106680244056726,-36.9517545345804,-34.59261142359676,-31.118849627135187,-32.53933523859539,-27.804019272869628,-31.36695352739179,-29.607179205680147,-25.446375305534875,-25.34338276569667,-21.9398080421352,-28.759249070758987,-21.41003419025515,-19.877404198700486,-25.474776622865296,-24.57451484960535,-18.92125091665332,-11.16509713618834,-25.96984679090158,-10.294714461688129,-18.349985455242994,-17.999687046614888,-9.775601082964306,-25.7965341960559,-13.120357966328447,-14.088367945037662,-14.824598217422395,-16.084187634248273,-14.420419509449614,-14.904287314399955,-23.021188232902833,-39.80054556453066,-3.8271500300933763,-7.6393234128501835,-15.464326952980901,-10.491751084866243,-54.385159332220994,-13.264996331142365,-17.775132044497585,-16.0643852805364,-10.46998133192726,3.0090558065045725,-15.777506060759176,-7.188914615025245,-17.432907360822142,-17.133015983024453,-8.947316651308878,-13.220596851365542,-15.369443085110703,-7.852804168124033,-15.048032711289025,-18.433233142352396,-12.934499541435297,-25.451511594206945,-0.5675504848155324
-42.98753940761418,-36.36459578987851,-34.20557688481031,-31.320312289433936,-32.88891774969637,-26.760346786488885,-30.989347698756365,-29.645101021541024,-25.64487801671243,-25.41887752749001,-22.888410916535598,-27.62574421384112,-20.35861833585396,-19.848329712001444,-25.415255012897493,-24.592968007358547,-20.78771230156907,-12.947233050980937,-26.207627294353703,-10.248962972804923,-19.14049809334986,-19.001723421186917,-11.744349805298164,-25.995015523090096,-13.266309726796356,-15.060213516606582,-16.191393608807957,-17.087335989409517,-16.19861128527775,-16.023738185443754,-23.756850993662706,-40.616737814246044,-4.280770465997754,-8.730144763295291,-16.74847131678803,-12.038783081157996,-54.346957192808276,-13.767024490670142,-18.09428684853401,-16.32298271780774,-11.459913440839543,1.8817864762894803,-14.996431047528748,-7.227417977358483,-17.066999394670965,-17.749744554774757,-9.25138091672038,-12.788620636627424,-14.013968989348502,-7.5768945284710725,-14.722664472087732,-18.448633821415488,-12.698198643262236,-24.13117736347766,0.07223573485305579
-41.308709466484146,-35.17154747715746,-33.186050041663826,-30.695966008111306,-32.110023524112975,-25.618989636325804,-30.047001395417432,-28.98038603841795,-25.03779452474186,-24.675548398207045,-22.853592621644914,-26.18722055632739,-19.008548795349284,-19.42782036741251,-24.516486260241262,-23.70531152025952,-21.668129759300204,-13.881206453935818,-25.202114943865286,-9.777200948512098,-19.177443746489505,-19.195367688479486,-13.129816771822782,-24.62248728062154,-12.81715706643066,-15.573712287155066,-16.916700361556614,-17.1411165056021,-16.87886584676075,-16.480991872193663,-23.37495787064354,-40.27973302848927,-4.101965979583545,-9.447719769748813,-17.26128759637764,-12.843471092950503,-53.79261858975238,-14.366793840459877,-17.31411491735364,-15.490734019668421,-11.662981524664207,1.4502962216055806,-12.914991477731814,-6.626208441962985,-15.938063775054513,-17.397066657434962,-8.74662083214329,-11.310586599533178,-11.82481689660321,-6.225624316096019,-13.613890358812235,-17.54626719125475,-11.57430397963483,-22.057558420583305,1.5330675818145978
-39.56585676238288,-33.7296701094418,-31.839845787931488,-29.441638397022935,-30.4698369936679,-24.742529391225695,-28.863652076515457,-27.791924896774397,-23.75417930917619,-23.292379384758103,-21.940014924159115,-24.901175797335856,-17.846887557652707,-18.82233862751427,-22.986969821301578,-22.11569719732127,-21.454855248572485,-13.844192557186625,-23.35016089210311,-9.065827315237767,-18.529789313942914,-18.658227759695073,-13.724771545921204,-22.123332531395082,-12.018951853743351,-15.652607163704493,-16.838200567380532,-16.29291597611148,-16.412225249529076,-16.20822862793788,-22.01320915494247,-38.93240062431316,-3.481058938053553,-9.72755488142775,-17.023488743143428,-12.86819537829706,-52.903161179831464,-14.56635087267486,-15.619319968792134,-13.784032443384975,-11.156865207234889,1.6663395974121415,-10.120740363908173,-5.719955799701927,-14.500998577306767,-16.446232902161658,-7.684026005399869,-8.991002766880936,-9.411737295579957,-4.248047261116595,-12.208322078161583,-16.057349435504786,-9.837203603655121,-19.77633598869108,3.322149446651344
-38.33239876013471,-32.502123352247494,-30.577894498258317,-27.90279662511603,-28.461753230253972,-24.530549067164745,-27.88427680385101,-26.456939879314774,-22.110681442109293,-21.569987387025595,-20.44668977566006,-24.270653111883696,-17.412323187785645,-18.356504317338945,-21.210386834603437,-20.240808764799397,-20.28648869547038,-12.929372004092087,-21.333352161123617,-8.580894214815524,-17.550632877326187,-17.642103991214263,-13.493448325261843,-19.22218808308739,-11.35629132368535,-15.542061940835309,-16.072447433734826,-14.831757939996944,-15.046720925445662,-15.28234087263563,-20.116940242999327,-37.08320060436273,-2.8700926564009492,-9.728203215299997,-16.272323490113337,-12.292897876005789,-51.69429761566091,-13.867608939737247,-13.498854530277711,-11.755171924792393,-10.277424035484726,2.2381112307726587,-7.478898897090373,-5.039180408622476,-13.365496384112273,-15.474141642165087,-6.493989352453211,-6.280066618417533,-7.52433414712594,-2.350051106458891,-11.128580829183065,-14.502769771188373,-7.951417159655451,-17.925205575382538,4.836353880318297
